route_id,trip_id,trip_headsign,direction_id,shape_id,route_short_name,route_long_name,route_type,route_color,route_desc
100272,35089826,Alaska Junction,1.0,20773002,773,Seacrest Park - West Seattle Junction,3,,Seacrest Park - West Seattle Junction
100272,35089849,Alaska Junction,1.0,20773002,773,Seacrest Park - West Seattle Junction,3,,Seacrest Park - West Seattle Junction
100272,35089850,Alaska Junction,1.0,20773002,773,Seacrest Park - West Seattle Junction,3,,Seacrest Park - West Seattle Junction
100272,35089851,Alaska Junction,1.0,20773002,773,Seacrest Park - West Seattle Junction,3,,Seacrest Park - West Seattle Junction
100272,35089852,Alaska Junction,1.0,20773002,773,Seacrest Park - West Seattle Junction,3,,Seacrest Park - West Seattle Junction
100272,35089853,Alaska Junction,1.0,20773002,773,Seacrest Park - West Seattle Junction,3,,Seacrest Park - West Seattle Junction
100272,35089854,Alaska Junction,1.0,20773002,773,Seacrest Park - West Seattle Junction,3,,Seacrest Park - West Seattle Junction
100272,35089855,Alaska Junction,1.0,20773002,773,Seacrest Park - West Seattle Junction,3,,Seacrest Park - West Seattle Junction
100272,35089856,Alaska Junction,1.0,20773002,773,Seacrest Park - West Seattle Junction,3,,Seacrest Park - West Seattle Junction
100272,35089857,Alaska Junction,1.0,20773002,773,Seacrest Park - West Seattle Junction,3,,Seacrest Park - West Seattle Junction
100272,35089858,Alaska Junction,1.0,20773002,773,Seacrest Park - West Seattle Junction,3,,Seacrest Park - West Seattle Junction
100272,35089859,Alaska Junction,1.0,20773002,773,Seacrest Park - West Seattle Junction,3,,Seacrest Park - West Seattle Junction
100272,35089860,Alaska Junction,1.0,20773002,773,Seacrest Park - West Seattle Junction,3,,Seacrest Park - West Seattle Junction
100272,35089861,Alaska Junction,1.0,20773002,773,Seacrest Park - West Seattle Junction,3,,Seacrest Park - West Seattle Junction
100272,35089862,Alaska Junction,1.0,20773002,773,Seacrest Park - West Seattle Junction,3,,Seacrest Park - West Seattle Junction
100272,35089863,Alaska Junction,1.0,20773002,773,Seacrest Park - West Seattle Junction,3,,Seacrest Park - West Seattle Junction
100272,35089864,Alaska Junction,1.0,20773002,773,Seacrest Park - West Seattle Junction,3,,Seacrest Park - West Seattle Junction
100272,35089865,Alaska Junction,1.0,20773002,773,Seacrest Park - West Seattle Junction,3,,Seacrest Park - West Seattle Junction
100272,35089866,Alaska Junction,1.0,20773002,773,Seacrest Park - West Seattle Junction,3,,Seacrest Park - West Seattle Junction
100272,35089867,Alaska Junction,1.0,20773002,773,Seacrest Park - West Seattle Junction,3,,Seacrest Park - West Seattle Junction
100272,35089868,Alaska Junction,1.0,20773002,773,Seacrest Park - West Seattle Junction,3,,Seacrest Park - West Seattle Junction
100272,35089869,Alaska Junction,1.0,20773002,773,Seacrest Park - West Seattle Junction,3,,Seacrest Park - West Seattle Junction
100336,350898799,West Seattle Water Taxi,0.0,31973002,973,Water Taxi: West Seattle - Downtown Seattle,4,4298CC,Water Taxi: West Seattle - Downtown Seattle
100336,350898809,West Seattle Water Taxi,0.0,31973002,973,Water Taxi: West Seattle - Downtown Seattle,4,4298CC,Water Taxi: West Seattle - Downtown Seattle
100336,350898819,West Seattle Water Taxi,0.0,31973002,973,Water Taxi: West Seattle - Downtown Seattle,4,4298CC,Water Taxi: West Seattle - Downtown Seattle
100336,350898829,West Seattle Water Taxi,0.0,31973002,973,Water Taxi: West Seattle - Downtown Seattle,4,4298CC,Water Taxi: West Seattle - Downtown Seattle
100336,350898839,West Seattle Water Taxi,0.0,31973002,973,Water Taxi: West Seattle - Downtown Seattle,4,4298CC,Water Taxi: West Seattle - Downtown Seattle
100336,350898849,West Seattle Water Taxi,0.0,31973002,973,Water Taxi: West Seattle - Downtown Seattle,4,4298CC,Water Taxi: West Seattle - Downtown Seattle
100336,350898859,West Seattle Water Taxi,0.0,31973002,973,Water Taxi: West Seattle - Downtown Seattle,4,4298CC,Water Taxi: West Seattle - Downtown Seattle
100336,350898869,West Seattle Water Taxi,0.0,31973002,973,Water Taxi: West Seattle - Downtown Seattle,4,4298CC,Water Taxi: West Seattle - Downtown Seattle
100336,350898879,West Seattle Water Taxi,0.0,31973002,973,Water Taxi: West Seattle - Downtown Seattle,4,4298CC,Water Taxi: West Seattle - Downtown Seattle
100336,350898889,West Seattle Water Taxi,0.0,31973002,973,Water Taxi: West Seattle - Downtown Seattle,4,4298CC,Water Taxi: West Seattle - Downtown Seattle
100336,350898899,West Seattle Water Taxi,0.0,31973002,973,Water Taxi: West Seattle - Downtown Seattle,4,4298CC,Water Taxi: West Seattle - Downtown Seattle
100336,350898949,Downtown Seattle Water Taxi,1.0,40973001,973,Water Taxi: West Seattle - Downtown Seattle,4,4298CC,Water Taxi: West Seattle - Downtown Seattle
100336,350898959,Downtown Seattle Water Taxi,1.0,40973001,973,Water Taxi: West Seattle - Downtown Seattle,4,4298CC,Water Taxi: West Seattle - Downtown Seattle
100336,350898969,Downtown Seattle Water Taxi,1.0,40973001,973,Water Taxi: West Seattle - Downtown Seattle,4,4298CC,Water Taxi: West Seattle - Downtown Seattle
100336,350898989,Downtown Seattle Water Taxi,1.0,40973001,973,Water Taxi: West Seattle - Downtown Seattle,4,4298CC,Water Taxi: West Seattle - Downtown Seattle
100336,350899029,Downtown Seattle Water Taxi,1.0,40973001,973,Water Taxi: West Seattle - Downtown Seattle,4,4298CC,Water Taxi: West Seattle - Downtown Seattle
100336,350899039,Downtown Seattle Water Taxi,1.0,40973001,973,Water Taxi: West Seattle - Downtown Seattle,4,4298CC,Water Taxi: West Seattle - Downtown Seattle
100336,350899049,Downtown Seattle Water Taxi,1.0,40973001,973,Water Taxi: West Seattle - Downtown Seattle,4,4298CC,Water Taxi: West Seattle - Downtown Seattle
100336,350899059,Downtown Seattle Water Taxi,1.0,40973001,973,Water Taxi: West Seattle - Downtown Seattle,4,4298CC,Water Taxi: West Seattle - Downtown Seattle
100336,350899069,Downtown Seattle Water Taxi,1.0,40973001,973,Water Taxi: West Seattle - Downtown Seattle,4,4298CC,Water Taxi: West Seattle - Downtown Seattle
100336,350899079,Downtown Seattle Water Taxi,1.0,40973001,973,Water Taxi: West Seattle - Downtown Seattle,4,4298CC,Water Taxi: West Seattle - Downtown Seattle
100336,350899089,Downtown Seattle Water Taxi,1.0,40973001,973,Water Taxi: West Seattle - Downtown Seattle,4,4298CC,Water Taxi: West Seattle - Downtown Seattle
102702,466967229,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967239,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967249,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967259,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967269,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967279,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967289,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967299,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967309,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967319,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967329,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967339,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967349,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967359,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967369,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967379,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967389,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967399,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967409,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967419,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967429,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967439,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967449,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967459,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967469,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967479,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967489,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967499,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967509,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967519,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967529,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
102702,466967539,UW Bothell/Cascadia College,0.0,11239005,239,UW/Cascadia Coll - Totem Lake TC - Kirkland TC,3,FDB71A,UW/Cascadia Coll - Totem Lake TC - Kirkland TC
100132,473767459,Downtown Seattle,1.0,20024005,24,West Magnolia - Downtown Seattle,3,FDB71A,West Magnolia - Downtown Seattle
100132,473767469,Downtown Seattle,1.0,20024005,24,West Magnolia - Downtown Seattle,3,FDB71A,West Magnolia - Downtown Seattle
100132,473767479,Downtown Seattle,1.0,20024005,24,West Magnolia - Downtown Seattle,3,FDB71A,West Magnolia - Downtown Seattle
100132,473767649,Downtown Seattle,1.0,20024005,24,West Magnolia - Downtown Seattle,3,FDB71A,West Magnolia - Downtown Seattle
100132,473767659,Downtown Seattle,1.0,20024005,24,West Magnolia - Downtown Seattle,3,FDB71A,West Magnolia - Downtown Seattle
100024,473787159,Downtown Seattle South Seattle College,1.0,10125013,125,Westwood Vill - S Seattle Coll - Downtown Seattle,3,FDB71A,Westwood Vill - S Seattle Coll - Downtown Seattle
100024,473787169,Downtown Seattle South Seattle College,1.0,10125013,125,Westwood Vill - S Seattle Coll - Downtown Seattle,3,FDB71A,Westwood Vill - S Seattle Coll - Downtown Seattle
100024,473787179,Downtown Seattle South Seattle College,1.0,10125013,125,Westwood Vill - S Seattle Coll - Downtown Seattle,3,FDB71A,Westwood Vill - S Seattle Coll - Downtown Seattle
100024,473787189,Downtown Seattle South Seattle College,1.0,10125013,125,Westwood Vill - S Seattle Coll - Downtown Seattle,3,FDB71A,Westwood Vill - S Seattle Coll - Downtown Seattle
100132,473803509,Downtown Seattle,1.0,20024005,24,West Magnolia - Downtown Seattle,3,FDB71A,West Magnolia - Downtown Seattle
100132,473803519,Downtown Seattle,1.0,20024005,24,West Magnolia - Downtown Seattle,3,FDB71A,West Magnolia - Downtown Seattle
100132,473803529,Downtown Seattle,1.0,20024005,24,West Magnolia - Downtown Seattle,3,FDB71A,West Magnolia - Downtown Seattle
100132,473803539,Downtown Seattle,1.0,20024005,24,West Magnolia - Downtown Seattle,3,FDB71A,West Magnolia - Downtown Seattle
100132,473803549,Downtown Seattle,1.0,20024005,24,West Magnolia - Downtown Seattle,3,FDB71A,West Magnolia - Downtown Seattle
100132,473803559,Downtown Seattle,1.0,20024005,24,West Magnolia - Downtown Seattle,3,FDB71A,West Magnolia - Downtown Seattle
100132,473803609,Downtown Seattle,1.0,20024005,24,West Magnolia - Downtown Seattle,3,FDB71A,West Magnolia - Downtown Seattle
100132,473804259,Downtown Seattle,1.0,20024004,24,West Magnolia - Downtown Seattle,3,FDB71A,West Magnolia - Downtown Seattle
100132,473804269,Downtown Seattle,1.0,20024004,24,West Magnolia - Downtown Seattle,3,FDB71A,West Magnolia - Downtown Seattle
100132,473804279,Downtown Seattle,1.0,20024004,24,West Magnolia - Downtown Seattle,3,FDB71A,West Magnolia - Downtown Seattle
100161,473804709,Downtown Seattle Yesler,1.0,10027005,27,Colman Park - Downtown Seattle,3,FDB71A,Colman Park - Downtown Seattle
100161,473804719,Downtown Seattle Yesler,1.0,10027005,27,Colman Park - Downtown Seattle,3,FDB71A,Colman Park - Downtown Seattle
100161,473804789,Downtown Seattle Yesler,1.0,10027005,27,Colman Park - Downtown Seattle,3,FDB71A,Colman Park - Downtown Seattle
100161,473804799,Downtown Seattle Yesler,1.0,10027005,27,Colman Park - Downtown Seattle,3,FDB71A,Colman Park - Downtown Seattle
100161,473804809,Downtown Seattle Yesler,1.0,10027005,27,Colman Park - Downtown Seattle,3,FDB71A,Colman Park - Downtown Seattle
100161,473805229,Downtown Seattle Yesler,1.0,10027005,27,Colman Park - Downtown Seattle,3,FDB71A,Colman Park - Downtown Seattle
100161,473805239,Downtown Seattle Yesler,1.0,10027005,27,Colman Park - Downtown Seattle,3,FDB71A,Colman Park - Downtown Seattle
100161,473805249,Downtown Seattle Yesler,1.0,10027005,27,Colman Park - Downtown Seattle,3,FDB71A,Colman Park - Downtown Seattle
100132,473829359,Downtown Seattle,1.0,20024005,24,West Magnolia - Downtown Seattle,3,FDB71A,West Magnolia - Downtown Seattle
100132,473829939,Downtown Seattle,1.0,20024005,24,West Magnolia - Downtown Seattle,3,FDB71A,West Magnolia - Downtown Seattle
100194,473830369,Downtown Seattle,1.0,20033007,33,Discovery Park - Downtown Seattle,3,FDB71A,Discovery Park - Downtown Seattle
100161,473830679,Downtown Seattle Yesler,1.0,10027005,27,Colman Park - Downtown Seattle,3,FDB71A,Colman Park - Downtown Seattle
100229,475802719,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475802779,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475802789,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475802809,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475802829,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475802849,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475802889,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475802909,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475802929,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475802939,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475802959,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475802999,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803019,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803039,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803059,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803079,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803139,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803149,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803169,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803179,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803189,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803219,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803239,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803249,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803279,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803299,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803329,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803359,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803369,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803389,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803409,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803429,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803449,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803459,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803469,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803489,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803519,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803539,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803559,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803589,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803609,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803629,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803659,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803679,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803719,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803729,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803799,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803829,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803849,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803869,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803889,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803899,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803939,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475803959,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475804009,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475804019,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475804029,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475804049,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475804069,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475804089,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475804099,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475804119,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475808399,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100229,475811369,Downtown Seattle Greenwood,1.0,20005010,5,Shoreline CC - Greenwood - Seattle,3,FDB71A,Shoreline CC - Greenwood - Seattle
100028,491928109,Seattle Pacific University Seattle Center W,0.0,11013009,13,Seattle Pacific - Downtown Seattle,3,FDB71A,Seattle Pacific - Downtown Seattle
100089,491928119,Madrona Park Via E Union St,0.0,21002008,2,West Queen Anne - Downtown Seattle - Madrona Park,3,FDB71A,West Queen Anne - Downtown Seattle - Madrona Park
100089,491928129,Madrona Park Via E Union St,0.0,21002008,2,West Queen Anne - Downtown Seattle - Madrona Park,3,FDB71A,West Queen Anne - Downtown Seattle - Madrona Park
100089,491928139,Madrona Park Via E Union St,0.0,21002008,2,West Queen Anne - Downtown Seattle - Madrona Park,3,FDB71A,West Queen Anne - Downtown Seattle - Madrona Park
100089,491928149,Madrona Park Via E Union St,0.0,21002008,2,West Queen Anne - Downtown Seattle - Madrona Park,3,FDB71A,West Queen Anne - Downtown Seattle - Madrona Park
100089,491928159,Madrona Park Via E Union St,0.0,21002008,2,West Queen Anne - Downtown Seattle - Madrona Park,3,FDB71A,West Queen Anne - Downtown Seattle - Madrona Park
